date,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name
25/08/2018,3.67,4.01,3.2,27.0,4.0,0.0,6.0,2.5,2018,8,Saturday
26/08/2018,11.33,6.67,4.0,57.0,10.0,0.0,8.0,4.3,2018,8,Sunday
27/08/2018,3.34,1.0,9.0,16.0,6.0,0.0,1.0,1.0,2018,8,Monday
28/08/2018,2.0,2.68,1.0,26.4,7.0,1.0,0.0,3.0,2018,8,Tuesday
29/08/2018,6.67,2.67,1.3,28.5,10.0,1.0,5.0,3.0,2018,8,Wednesday
30/08/2018,2.33,2.736,3.0,38.0,7.0,0.0,4.0,2.0,2018,8,Thursday
31/08/2018,4.34,3.34,0.0,17.2,13.0,1.0,20.0,4.0,2018,8,Friday
01/09/2018,2.34,0.0,2.2,19.0,6.0,1.0,1.0,2.0,2018,9,Saturday
02/09/2018,6.68,5.373,3.0,20.0,5.0,0.0,5.0,2.0,2018,9,Sunday
03/09/2018,1.0,2.02,2.0,27.4,12.0,0.0,0.0,4.0,2018,9,Monday
04/09/2018,4.0,1.086,1.0,22.0,7.0,0.0,3.0,2.0,2018,9,Tuesday
05/09/2018,6.5,3.33,1.5,28.0,11.0,0.0,3.0,2.0,2018,9,Wednesday
06/09/2018,6.66,4.056,3.0,18.4,13.0,0.0,5.0,0.0,2018,9,Thursday
07/09/2018,2.0,1.746,4.0,42.0,6.0,0.0,22.0,7.7,2018,9,Friday
08/09/2018,10.0,2.34,6.1,35.4,12.0,0.0,10.0,1.0,2018,9,Saturday
09/09/2018,4.0,5.944,0.0,50.0,2.0,0.0,0.0,5.0,2018,9,Sunday
10/09/2018,7.0,2.406,2.0,49.4,14.0,3.0,1.0,2.0,2018,9,Monday
11/09/2018,9.0,2.726,3.0,50.6,15.0,0.0,6.0,4.0,2018,9,Tuesday
12/09/2018,4.0,3.0,2.0,35.0,18.0,0.0,5.0,0.0,2018,9,Wednesday
13/09/2018,2.83,3.086,1.0,20.6,5.0,2.0,12.0,2.0,2018,9,Thursday
14/09/2018,8.0,7.02,4.0,54.0,7.0,0.0,1.0,2.0,2018,9,Friday
15/09/2018,6.0,2.01,4.0,19.7,6.0,0.0,10.0,4.4,2018,9,Saturday
16/09/2018,3.33,0.67,3.25,24.25,6.0,1.0,7.0,3.0,2018,9,Sunday
17/09/2018,3.0,2.33,3.75,44.4,10.0,1.0,5.0,0.0,2018,9,Monday
18/09/2018,4.34,3.0,3.7,20.0,6.0,0.0,1.0,5.0,2018,9,Tuesday
19/09/2018,6.0,3.68,2.0,26.0,10.0,0.0,9.0,7.0,2018,9,Wednesday
20/09/2018,2.0,4.067,2.0,24.2,13.0,1.0,0.0,5.0,2018,9,Thursday
21/09/2018,4.66,5.837,1.0,33.1,10.0,0.0,1.0,3.0,2018,9,Friday
22/09/2018,6.0,3.833,1.5,31.6,6.0,1.0,23.0,3.0,2018,9,Saturday
23/09/2018,7.34,9.439,3.25,42.862,9.0,0.0,8.0,5.0,2018,9,Sunday
24/09/2018,7.33,3.67,5.5,53.8,7.0,0.0,9.0,2.0,2018,9,Monday
25/09/2018,6.0,4.736,3.3,53.85,11.0,0.0,22.0,2.0,2018,9,Tuesday
26/09/2018,3.0,9.0,6.0,41.4,9.0,1.0,0.0,3.0,2018,9,Wednesday
27/09/2018,4.0,6.567,4.6,19.0,11.0,0.0,7.0,3.0,2018,9,Thursday
28/09/2018,2.0,4.68,3.7,40.6,3.0,0.0,5.0,3.0,2018,9,Friday
29/09/2018,3.5,5.33,2.15,57.7,4.0,0.0,21.0,1.0,2018,9,Saturday
30/09/2018,11.01,2.01,2.0,54.0,9.0,1.0,3.0,3.0,2018,9,Sunday
01/10/2018,3.0,4.932,1.0,53.0,10.0,0.0,21.0,3.0,2018,10,Monday
02/10/2018,6.0,3.91,3.5,18.6,7.0,0.0,6.0,0.0,2018,10,Tuesday
03/10/2018,6.0,3.33,3.0,34.9,12.0,2.0,5.0,4.0,2018,10,Wednesday
04/10/2018,6.0,3.36,2.0,32.0,12.0,1.0,5.0,0.0,2018,10,Thursday
05/10/2018,4.84,3.397,1.1,22.8,7.0,0.0,14.0,1.0,2018,10,Friday
06/10/2018,2.0,5.36,3.2,59.25,4.0,0.0,3.0,0.1,2018,10,Saturday
07/10/2018,2.68,7.35,2.0,42.4,8.0,0.0,9.0,1.0,2018,10,Sunday
08/10/2018,4.0,1.68,3.0,30.0,18.0,5.0,0.0,3.0,2018,10,Monday
09/10/2018,2.0,1.67,1.0,30.0,18.0,0.0,29.0,1.0,2018,10,Tuesday
10/10/2018,9.0,8.01,4.1,41.2,13.0,0.0,20.0,2.0,2018,10,Wednesday
11/10/2018,2.0,2.33,2.1,31.0,15.0,0.0,0.0,1.0,2018,10,Thursday
12/10/2018,6.33,4.363,1.0,26.0,6.0,0.0,1.0,6.0,2018,10,Friday
13/10/2018,6.99,4.507,3.25,29.6,8.0,0.0,6.0,3.0,2018,10,Saturday
14/10/2018,2.34,6.01,6.2,51.7,9.0,2.0,0.0,6.0,2018,10,Sunday
15/10/2018,7.17,0.066,3.0,47.6,12.0,0.0,5.0,6.0,2018,10,Monday
16/10/2018,6.0,5.322,2.0,27.3,5.0,3.0,6.0,0.0,2018,10,Tuesday
17/10/2018,2.33,6.0,4.0,52.2,5.0,0.0,1.0,4.0,2018,10,Wednesday
18/10/2018,4.34,3.0,1.1,14.0,9.0,1.0,10.0,5.0,2018,10,Thursday
19/10/2018,4.0,2.066,0.0,10.6,5.0,2.0,6.0,4.0,2018,10,Friday
20/10/2018,2.34,2.02,2.0,33.0,9.0,0.0,34.0,5.0,2018,10,Saturday
21/10/2018,6.67,8.69,1.0,56.3,5.0,3.0,5.0,1.0,2018,10,Sunday
22/10/2018,2.66,7.01,3.3,18.8,8.0,0.0,28.0,1.3,2018,10,Monday
23/10/2018,2.34,2.0,0.45,44.8,9.0,1.0,11.0,3.0,2018,10,Tuesday
24/10/2018,4.0,2.109,5.0,37.2,7.0,0.0,10.0,1.5,2018,10,Wednesday
25/10/2018,5.33,5.429,3.0,52.2,12.0,0.0,33.0,3.0,2018,10,Thursday
26/10/2018,4.0,5.373,4.6,44.0,14.0,1.0,14.0,1.0,2018,10,Friday
27/10/2018,8.34,3.426,2.2,49.975,12.0,1.0,7.0,2.0,2018,10,Saturday
28/10/2018,5.33,5.33,1.6,53.75,9.0,3.0,13.0,3.0,2018,10,Sunday
29/10/2018,5.35,2.67,2.35,32.8,5.0,0.0,10.0,3.0,2018,10,Monday
30/10/2018,9.33,4.0,1.0,18.2,7.0,0.0,13.0,1.0,2018,10,Tuesday
31/10/2018,2.0,4.68,3.0,34.1,7.0,0.0,2.0,2.0,2018,10,Wednesday
01/11/2018,7.84,0.34,3.0,25.0,6.0,3.0,7.0,0.0,2018,11,Thursday
02/11/2018,5.14,1.845,0.0,32.6,8.2,0.0,1.0,3.3,2018,11,Friday
03/11/2018,3.0,3.0,6.2,45.4,2.0,0.0,0.0,2.0,2018,11,Saturday
04/11/2018,13.99,4.896,0.0,52.0,7.0,0.0,13.0,1.0,2018,11,Sunday
05/11/2018,6.33,2.34,6.0,29.0,14.0,0.0,13.0,2.3,2018,11,Monday
06/11/2018,3.33,6.68,10.55,37.7,8.0,0.0,13.0,2.5,2018,11,Tuesday
07/11/2018,7.0,1.863,3.0,38.9,15.0,3.0,8.0,0.0,2018,11,Wednesday
08/11/2018,3.0,1.573,6.0,38.0,5.0,0.0,16.0,2.0,2018,11,Thursday
09/11/2018,5.0,0.67,5.0,43.0,7.0,1.0,22.0,0.0,2018,11,Friday
10/11/2018,4.33,2.417,2.0,35.6,7.0,1.0,11.0,1.1,2018,11,Saturday
11/11/2018,11.0,4.246,2.0,33.65,14.0,0.0,10.0,1.0,2018,11,Sunday
12/11/2018,2.34,2.33,7.0,35.0,15.0,2.0,24.0,1.0,2018,11,Monday
13/11/2018,6.33,5.35,6.0,29.7,18.0,0.0,18.0,3.0,2018,11,Tuesday
14/11/2018,5.66,4.67,3.0,28.4,9.0,0.0,0.0,0.0,2018,11,Wednesday
15/11/2018,2.0,4.083,2.0,49.6,3.0,2.0,29.0,0.0,2018,11,Thursday
16/11/2018,8.33,2.66,4.0,21.5,6.0,0.0,6.0,0.4,2018,11,Friday
17/11/2018,8.0,2.34,1.0,39.0,5.0,0.0,13.0,2.0,2018,11,Saturday
18/11/2018,4.68,4.68,5.0,32.9,7.0,1.0,10.0,1.0,2018,11,Sunday
19/11/2018,6.01,2.44,2.0,47.2,6.0,3.0,3.0,0.0,2018,11,Monday
20/11/2018,5.33,3.803,4.0,31.5,4.0,1.0,10.0,3.0,2018,11,Tuesday
21/11/2018,7.0,2.34,3.25,22.0,5.0,0.0,5.0,1.0,2018,11,Wednesday
22/11/2018,8.0,7.066,3.0,22.4,9.0,0.0,15.0,2.0,2018,11,Thursday
23/11/2018,6.0,4.472,3.0,29.6,13.0,1.0,24.0,3.0,2018,11,Friday
24/11/2018,5.66,5.78,5.0,29.2,11.0,0.0,7.0,0.3,2018,11,Saturday
25/11/2018,5.33,3.593,3.15,19.1,6.0,1.0,3.0,2.0,2018,11,Sunday
26/11/2018,5.33,2.34,2.0,36.3,15.0,1.0,16.0,3.0,2018,11,Monday
27/11/2018,8.0,4.67,2.0,41.5,2.0,0.0,5.0,2.0,2018,11,Tuesday
28/11/2018,3.0,5.67,1.0,24.4,15.0,2.0,8.0,4.0,2018,11,Wednesday
29/11/2018,4.33,4.32,1.0,22.6,7.0,0.0,1.0,3.0,2018,11,Thursday
30/11/2018,1.0,3.01,1.0,22.4,3.0,0.0,0.0,2.5,2018,11,Friday
01/12/2018,7.0,8.779,2.05,41.0,7.0,3.0,13.0,2.0,2018,12,Saturday
02/12/2018,3.17,5.779,10.0,65.7,6.0,0.0,27.0,8.0,2018,12,Sunday
03/12/2018,6.0,5.083,2.1,44.0,13.0,0.0,13.0,1.0,2018,12,Monday
04/12/2018,2.5,3.0,3.0,32.2,11.0,0.0,5.0,3.0,2018,12,Tuesday
05/12/2018,5.33,3.726,3.5,41.3,13.0,0.0,15.0,2.0,2018,12,Wednesday
06/12/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,Thursday
07/12/2018,5.0,3.01,3.0,47.4,14.0,0.0,12.0,3.0,2018,12,Friday
08/12/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,Saturday
09/12/2018,4.66,6.69,4.1,57.7,9.0,0.0,11.0,0.0,2018,12,Sunday
10/12/2018,4.0,5.0,1.5,23.8,12.0,1.0,7.0,1.0,2018,12,Monday
11/12/2018,4.0,4.01,8.35,28.0,12.0,3.0,2.0,5.5,2018,12,Tuesday
12/12/2018,4.33,2.0,3.0,37.6,11.0,0.0,21.0,0.0,2018,12,Wednesday
13/12/2018,3.68,2.243,3.0,47.5,6.0,0.0,6.0,0.0,2018,12,Thursday
14/12/2018,2.0,2.0,0.2,23.4,2.0,1.0,29.0,1.0,2018,12,Friday
15/12/2018,4.0,2.34,3.45,62.4,5.0,0.0,26.0,2.3,2018,12,Saturday
16/12/2018,1.33,4.32,0.2,27.0,3.0,0.0,7.0,1.0,2018,12,Sunday
17/12/2018,6.34,2.01,5.0,53.0,6.0,1.0,22.0,2.0,2018,12,Monday
18/12/2018,0.33,2.473,1.0,34.5,12.0,3.0,9.0,2.0,2018,12,Tuesday
19/12/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,Wednesday
20/12/2018,8.34,1.66,1.0,27.0,12.0,3.0,1.0,0.0,2018,12,Thursday
21/12/2018,2.0,1.35,0.0,35.0,12.0,1.0,13.0,1.0,2018,12,Friday
22/12/2018,8.34,3.34,4.5,43.4,3.0,1.0,0.0,0.0,2018,12,Saturday
23/12/2018,12.33,6.406,2.3,47.7,8.0,0.0,13.0,4.0,2018,12,Sunday
24/12/2018,8.67,4.35,1.0,32.0,20.0,0.0,8.0,1.0,2018,12,Monday
25/12/2018,8.0,6.076,5.1,42.6,9.0,3.0,21.0,2.0,2018,12,Tuesday
26/12/2018,1.0,0.66,2.15,50.0,8.0,1.0,13.0,2.0,2018,12,Wednesday
27/12/2018,3.68,3.01,3.05,40.6,8.0,0.0,7.0,0.0,2018,12,Thursday
28/12/2018,11.67,5.845,1.0,56.4,11.0,6.0,9.0,0.0,2018,12,Friday
29/12/2018,6.68,5.611,1.0,68.35,5.0,0.0,7.0,2.0,2018,12,Saturday
30/12/2018,5.33,7.593,5.0,59.9,6.0,0.0,31.0,3.3,2018,12,Sunday
31/12/2018,8.0,4.66,5.2,44.5,10.0,0.0,6.0,4.0,2018,12,Monday
01/01/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,Tuesday
02/01/2019,5.33,4.397,4.15,36.8,4.0,0.0,9.0,2.0,2019,1,Wednesday
03/01/2019,4.33,4.836,6.25,42.4,6.0,0.0,9.0,0.0,2019,1,Thursday
04/01/2019,7.0,3.67,2.6,55.8,10.0,0.0,0.0,1.0,2019,1,Friday
05/01/2019,8.01,3.69,3.1,62.75,10.0,0.0,30.0,1.0,2019,1,Saturday
06/01/2019,8.33,10.01,2.25,47.4,11.0,2.0,0.0,3.0,2019,1,Sunday
07/01/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,Monday
08/01/2019,4.34,3.32,0.0,41.8,6.0,0.0,10.0,2.0,2019,1,Tuesday
09/01/2019,3.0,1.33,2.0,64.8,24.0,3.0,10.0,1.0,2019,1,Wednesday
10/01/2019,8.0,3.58,5.6,39.1,12.0,2.0,13.0,1.0,2019,1,Thursday
11/01/2019,5.33,7.34,3.0,61.6,12.0,0.0,6.0,0.0,2019,1,Friday
12/01/2019,6.66,7.02,5.0,74.5,21.2,0.0,10.0,0.0,2019,1,Saturday
13/01/2019,8.33,5.814,4.6,73.0,4.0,1.0,1.0,2.0,2019,1,Sunday
14/01/2019,9.0,9.7,3.0,51.0,10.0,0.0,18.0,0.0,2019,1,Monday
15/01/2019,4.33,4.33,3.65,30.4,9.0,0.0,19.0,1.0,2019,1,Tuesday
16/01/2019,7.5,5.066,6.0,48.8,12.0,0.0,17.0,5.0,2019,1,Wednesday
17/01/2019,5.34,3.68,3.7,55.6,10.0,3.0,8.0,1.0,2019,1,Thursday
18/01/2019,6.33,6.439,4.0,27.8,13.0,0.0,24.0,2.0,2019,1,Friday
19/01/2019,7.02,8.391,5.5,77.4,9.0,0.0,1.0,3.0,2019,1,Saturday
20/01/2019,11.67,14.463,2.1,93.05,6.0,0.0,34.0,1.0,2019,1,Sunday
21/01/2019,4.34,5.825,0.0,67.15,11.0,0.0,31.0,0.0,2019,1,Monday
22/01/2019,6.83,7.076,1.0,74.9,13.0,1.0,7.0,0.0,2019,1,Tuesday
23/01/2019,3.33,8.463,7.1,58.4,4.0,0.0,23.0,2.0,2019,1,Wednesday
24/01/2019,4.0,4.495,6.0,47.3,7.0,4.0,2.0,3.0,2019,1,Thursday
25/01/2019,2.33,7.18,4.0,32.65,11.0,2.0,11.0,1.0,2019,1,Friday
26/01/2019,7.0,8.459,2.4,97.8,11.0,1.0,13.0,1.0,2019,1,Saturday
27/01/2019,10.52,11.745,2.0,100.1,12.0,1.0,6.0,2.0,2019,1,Sunday
28/01/2019,8.5,7.109,3.0,45.0,11.0,0.0,28.0,3.0,2019,1,Monday
29/01/2019,5.0,5.0,3.45,38.8,10.0,2.0,15.0,0.0,2019,1,Tuesday
30/01/2019,6.33,5.713,2.25,52.312,8.0,0.0,11.0,1.3,2019,1,Wednesday
31/01/2019,1.67,11.505,2.0,62.2,8.0,1.0,20.0,2.0,2019,1,Thursday
01/02/2019,11.34,1.726,8.0,38.9,9.0,0.0,7.0,3.0,2019,2,Friday
02/02/2019,13.34,12.706,6.2,64.262,8.0,1.0,45.0,0.0,2019,2,Saturday
03/02/2019,6.0,9.812,5.75,47.088,10.0,1.0,5.0,4.4,2019,2,Sunday
04/02/2019,6.33,6.68,3.0,47.0,5.0,1.0,12.0,2.0,2019,2,Monday
05/02/2019,5.33,10.386,3.65,33.8,2.0,0.0,1.0,4.0,2019,2,Tuesday
06/02/2019,6.34,4.178,2.2,29.0,4.0,0.0,4.0,1.5,2019,2,Wednesday
07/02/2019,2.33,5.132,4.5,42.6,11.0,0.0,22.0,1.0,2019,2,Thursday
08/02/2019,2.0,6.373,7.0,50.2,9.0,3.0,12.0,5.0,2019,2,Friday
09/02/2019,6.68,7.383,5.0,51.65,10.0,0.0,11.0,1.0,2019,2,Saturday
10/02/2019,3.34,7.119,3.35,43.2,9.0,0.0,0.0,1.2,2019,2,Sunday
11/02/2019,8.0,7.469,6.15,30.0,10.0,0.0,5.0,3.0,2019,2,Monday
12/02/2019,6.66,3.34,0.0,34.6,8.2,0.0,6.0,0.5,2019,2,Tuesday
13/02/2019,4.0,4.01,1.0,27.2,16.0,0.0,8.0,2.0,2019,2,Wednesday
14/02/2019,2.33,6.517,3.15,54.5,9.0,0.0,7.0,3.0,2019,2,Thursday
15/02/2019,5.34,5.0,12.5,52.05,16.0,0.0,3.0,2.0,2019,2,Friday
16/02/2019,6.34,6.02,5.0,36.4,8.0,0.0,6.0,3.0,2019,2,Saturday
17/02/2019,2.34,4.416,4.0,15.162,11.2,0.0,0.0,3.1,2019,2,Sunday
18/02/2019,3.34,2.076,3.6,27.4,7.0,0.0,10.0,0.0,2019,2,Monday
19/02/2019,3.33,4.33,1.5,27.4,15.0,2.0,6.0,3.0,2019,2,Tuesday
20/02/2019,2.34,4.779,3.3,30.6,14.0,0.0,7.0,3.0,2019,2,Wednesday
21/02/2019,1.66,5.0,2.1,45.4,15.0,1.0,5.0,2.0,2019,2,Thursday
22/02/2019,2.33,2.0,1.2,16.0,5.0,0.0,1.0,2.0,2019,2,Friday
23/02/2019,5.01,2.44,3.2,38.2,13.0,0.0,0.0,1.3,2019,2,Saturday
24/02/2019,4.34,4.01,1.5,19.0,2.0,0.0,2.0,2.0,2019,2,Sunday
25/02/2019,5.34,1.423,3.0,25.2,4.0,2.0,2.0,3.0,2019,2,Monday
26/02/2019,2.33,3.83,5.15,27.0,8.0,0.0,3.0,3.0,2019,2,Tuesday
27/02/2019,5.0,0.67,1.2,13.4,9.0,0.0,1.0,7.5,2019,2,Wednesday
28/02/2019,0.67,3.33,4.0,34.0,2.0,1.0,35.0,3.0,2019,2,Thursday
01/03/2019,1.33,3.821,2.5,22.2,12.0,0.0,6.0,2.0,2019,3,Friday
02/03/2019,4.01,1.33,4.0,46.0,9.0,3.0,0.0,5.0,2019,3,Saturday
03/03/2019,8.0,4.01,1.0,20.0,5.0,0.0,10.0,0.4,2019,3,Sunday
04/03/2019,5.33,2.67,7.0,41.0,3.0,0.0,5.0,2.0,2019,3,Monday
05/03/2019,3.01,2.33,0.2,20.0,8.0,3.0,6.0,5.3,2019,3,Tuesday
06/03/2019,0.34,1.396,0.7,31.0,17.0,1.0,5.0,3.0,2019,3,Wednesday
07/03/2019,7.33,2.076,4.25,10.0,24.0,0.0,0.0,4.0,2019,3,Thursday
08/03/2019,2.33,3.34,0.2,33.7,4.0,1.0,0.0,4.3,2019,3,Friday
09/03/2019,6.34,1.67,4.0,45.2,11.0,0.0,7.0,5.0,2019,3,Saturday
10/03/2019,5.83,3.087,5.35,51.0,5.0,0.0,3.0,9.0,2019,3,Sunday
11/03/2019,14.66,3.67,2.5,26.4,10.0,3.0,11.0,3.0,2019,3,Monday
12/03/2019,4.33,3.373,1.5,31.85,12.0,0.0,7.0,2.0,2019,3,Tuesday
13/03/2019,2.67,4.34,6.0,22.0,10.0,0.0,8.0,4.0,2019,3,Wednesday
14/03/2019,4.0,5.67,0.2,47.2,12.0,1.0,27.0,6.0,2019,3,Thursday
15/03/2019,2.83,1.34,3.0,40.0,7.0,1.0,20.0,5.0,2019,3,Friday
16/03/2019,8.34,0.837,5.0,29.0,9.0,0.0,5.0,7.0,2019,3,Saturday
17/03/2019,6.68,3.723,2.0,55.0,6.0,0.0,10.0,5.0,2019,3,Sunday
18/03/2019,2.33,0.835,2.1,23.0,11.0,0.0,1.0,9.0,2019,3,Monday
19/03/2019,9.0,3.33,1.5,26.2,10.0,1.0,2.0,8.0,2019,3,Tuesday
20/03/2019,5.67,2.0,2.0,28.9,8.2,0.0,19.0,5.0,2019,3,Wednesday
21/03/2019,2.33,1.423,0.0,18.8,13.0,0.0,6.0,5.0,2019,3,Thursday
22/03/2019,4.66,7.043,1.1,41.0,13.0,0.0,29.0,6.0,2019,3,Friday
23/03/2019,6.0,3.36,4.25,15.5,7.0,0.0,1.0,5.0,2019,3,Saturday
24/03/2019,6.0,2.67,3.0,43.2,6.2,1.0,16.0,10.0,2019,3,Sunday
25/03/2019,4.84,4.523,6.0,27.0,11.0,1.0,6.0,6.0,2019,3,Monday
26/03/2019,4.0,5.51,3.0,36.0,11.0,0.0,19.0,9.0,2019,3,Tuesday
27/03/2019,6.34,7.769,3.0,25.6,12.0,1.0,0.0,9.0,2019,3,Wednesday
28/03/2019,1.33,6.43,1.4,14.0,6.0,0.0,7.0,1.0,2019,3,Thursday
29/03/2019,3.0,4.298,4.0,25.3,10.0,0.0,16.0,9.2,2019,3,Friday
30/03/2019,4.66,10.68,1.1,18.0,11.0,1.0,0.0,6.1,2019,3,Saturday
31/03/2019,7.0,4.564,1.5,27.0,8.0,1.0,5.0,9.2,2019,3,Sunday
01/04/2019,3.01,1.703,3.0,34.65,12.0,0.0,5.0,5.0,2019,4,Monday
02/04/2019,7.67,1.33,3.0,24.0,7.0,0.0,10.0,8.0,2019,4,Tuesday
03/04/2019,5.33,5.099,1.5,18.3,12.0,0.0,4.0,9.3,2019,4,Wednesday
04/04/2019,4.5,2.226,8.0,39.0,8.0,1.0,13.0,15.0,2019,4,Thursday
05/04/2019,6.34,4.198,4.0,25.2,7.0,0.0,3.0,4.0,2019,4,Friday
06/04/2019,3.34,6.01,3.0,13.2,13.0,0.0,16.0,9.3,2019,4,Saturday
07/04/2019,6.0,5.119,4.0,19.0,3.0,0.0,0.0,7.0,2019,4,Sunday
08/04/2019,5.0,4.35,3.3,10.0,8.2,0.0,4.0,3.0,2019,4,Monday
09/04/2019,2.83,2.0,1.0,12.0,10.0,0.0,3.0,5.0,2019,4,Tuesday
10/04/2019,2.34,2.746,2.0,34.0,16.2,3.0,9.0,8.0,2019,4,Wednesday
11/04/2019,7.33,6.156,2.0,15.9,15.0,0.0,7.0,8.0,2019,4,Thursday
12/04/2019,4.33,4.373,4.1,16.6,16.0,0.0,6.0,7.0,2019,4,Friday
13/04/2019,4.5,4.134,1.1,14.0,4.0,0.0,6.0,4.0,2019,4,Saturday
14/04/2019,4.0,4.406,1.0,23.0,3.0,1.0,7.0,5.5,2019,4,Sunday
15/04/2019,4.66,6.0,5.3,8.8,17.0,2.0,3.0,5.0,2019,4,Monday
16/04/2019,2.0,2.67,2.0,27.2,12.0,3.0,1.0,3.0,2019,4,Tuesday
17/04/2019,7.0,4.0,1.25,13.5,11.0,1.0,24.0,5.0,2019,4,Wednesday
18/04/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Thursday
19/04/2019,3.34,2.743,1.5,25.0,17.0,0.0,6.0,2.0,2019,4,Friday
20/04/2019,9.0,3.769,1.5,22.4,12.0,3.0,0.0,6.0,2019,4,Saturday
21/04/2019,3.84,4.845,3.0,21.0,11.0,0.0,2.0,12.2,2019,4,Sunday
22/04/2019,8.67,1.66,4.5,51.0,12.0,0.0,31.0,9.0,2019,4,Monday
23/04/2019,9.0,0.34,6.1,18.4,6.0,1.0,4.0,2.0,2019,4,Tuesday
24/04/2019,2.34,4.747,3.0,39.1,13.0,3.0,12.0,2.0,2019,4,Wednesday
25/04/2019,14.01,3.59,2.0,15.0,17.0,1.0,7.0,5.4,2019,4,Thursday
26/04/2019,6.34,1.68,3.25,32.6,6.0,0.0,1.0,11.0,2019,4,Friday
27/04/2019,17.34,2.497,3.1,25.2,13.0,1.0,7.0,7.0,2019,4,Saturday
28/04/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Sunday
29/04/2019,5.33,6.367,2.6,27.6,5.0,0.0,0.0,3.0,2019,4,Monday
30/04/2019,2.0,1.407,8.0,22.0,13.0,2.0,28.0,8.4,2019,4,Tuesday
01/05/2019,2.34,4.02,1.0,8.0,1.0,0.0,1.0,3.0,2019,5,Wednesday
02/05/2019,1.68,5.429,5.5,20.0,15.0,1.0,3.0,9.0,2019,5,Thursday
03/05/2019,4.01,2.34,3.0,24.0,11.0,3.0,16.0,8.0,2019,5,Friday
04/05/2019,9.0,5.43,4.25,25.0,5.0,1.0,16.0,9.0,2019,5,Saturday
05/05/2019,7.0,2.42,4.2,31.0,2.0,0.0,0.0,5.0,2019,5,Sunday
06/05/2019,4.68,0.066,2.0,23.0,11.0,2.0,9.0,3.0,2019,5,Monday
07/05/2019,2.66,5.519,1.0,33.4,19.0,0.0,6.0,5.0,2019,5,Tuesday
08/05/2019,9.0,4.033,3.0,13.0,15.0,2.0,20.0,0.0,2019,5,Wednesday
09/05/2019,5.0,2.33,2.1,12.5,10.0,1.0,31.0,4.0,2019,5,Thursday
10/05/2019,5.0,1.34,5.5,11.6,13.0,2.0,26.0,2.0,2019,5,Friday
11/05/2019,5.34,5.0,5.5,16.8,9.0,0.0,12.0,5.0,2019,5,Saturday
12/05/2019,4.67,1.68,3.1,38.8,2.0,1.0,19.0,5.0,2019,5,Sunday
13/05/2019,5.0,4.527,2.0,26.2,11.0,0.0,11.0,3.0,2019,5,Monday
14/05/2019,6.67,4.363,4.0,25.0,5.0,0.0,11.0,3.0,2019,5,Tuesday
15/05/2019,4.0,1.066,4.15,28.4,7.0,0.0,5.0,3.0,2019,5,Wednesday
16/05/2019,5.0,1.067,2.0,12.0,9.0,1.0,16.29166667,5.0,2019,5,Thursday
17/05/2019,2.66,1.66,2.4,28.0,18.0,2.0,4.0,2.2,2019,5,Friday
18/05/2019,10.0,0.34,5.1,14.0,9.0,2.0,5.0,3.0,2019,5,Saturday
19/05/2019,6.67,5.0,4.0,26.4,9.0,0.0,9.0,4.2,2019,5,Sunday
20/05/2019,3.67,6.396,5.0,21.3,11.0,4.0,13.0,5.0,2019,5,Monday
21/05/2019,5.34,4.0,5.1,17.6,12.2,0.0,1.0,7.0,2019,5,Tuesday
22/05/2019,8.16,2.836,3.15,28.2,8.0,0.0,9.0,5.0,2019,5,Wednesday
23/05/2019,2.33,3.34,2.0,26.1,4.0,0.0,10.0,6.0,2019,5,Thursday
24/05/2019,5.34,3.703,3.0,36.2,8.0,1.0,5.0,3.0,2019,5,Friday
25/05/2019,11.0,3.34,4.1,35.0,4.0,0.0,16.0,2.0,2019,5,Saturday
26/05/2019,6.33,5.31,2.0,30.0,2.6,0.0,11.0,6.0,2019,5,Sunday
27/05/2019,4.67,0.67,1.2,19.0,8.0,0.0,0.0,2.0,2019,5,Monday
28/05/2019,4.33,3.99,6.3,18.2,10.0,2.0,5.0,6.0,2019,5,Tuesday
29/05/2019,5.5,2.34,4.05,15.0,10.0,1.0,0.0,3.0,2019,5,Wednesday
30/05/2019,5.0,0.34,3.4,17.2,5.0,0.0,6.0,4.0,2019,5,Thursday
31/05/2019,5.99,3.363,1.0,22.662,2.0,0.0,2.0,5.0,2019,5,Friday
01/06/2019,3.0,1.34,6.0,21.4,1.0,0.0,8.0,4.0,2019,6,Saturday
02/06/2019,4.0,2.66,3.05,28.0,4.0,1.0,6.0,4.0,2019,6,Sunday
03/06/2019,0.33,2.505,4.0,15.4,4.0,0.0,5.0,10.0,2019,6,Monday
04/06/2019,6.34,2.823,5.35,28.2,9.0,1.0,12.0,5.0,2019,6,Tuesday
